,name,description,id,category
1560,Kitchen Swagger,Get jiggy in the kitchen with this groovy playlist.,37i9dQZF1DX2FsCLsHeMrM,dinner
1561,Dinner Music,Dinner music that includes well known and new tracks.,37i9dQZF1DXatMjChPKgBk,dinner
1562,X-Over ジャズ!,クロスオーバー・ジャズの先駆者、更に次世代のシーンの最先端に立つアーティストの曲を、まとめてお届けします。cover: Emma-Jean Thackray,37i9dQZF1DX4KVW02Geer9,dinner
1563,Coffee and Piano,"Soft (the quietest of them all), subtle, no words needed. Take a sip and enjoy the music of composers from around the world.",37i9dQZF1DX3TPMgP3ojGS,dinner
1564,ディズニー・ジャズ,誰もが知るディズニーの名曲達。Jazz初心者にも聴きやすい楽曲を中心に選曲。,37i9dQZF1DX4hxEwrTcjAR,dinner
1565,Cocktail Jazz,Swinging jazz for your cocktail party.,37i9dQZF1DWU6MDxlH7Sr1,dinner
1566,French Jazz Café,You are sipping on your coffee in a café in Paris while a jazz band plays somewhere in the background. ,37i9dQZF1DXbehaqJzJXqw,dinner
1567,Jazzy Dinner,Instrumental jazz to set the mood for a relaxed evening.,37i9dQZF1DWTALrdBtcXjw,dinner
1568,Café de Paris,A taste of French café culture; the charming sounds of the Parisian streets.,37i9dQZF1DX0ZO4kBlpsIH,dinner
1569,Date Night Jazz,Set the tone for your dinner with cozy jazz.,37i9dQZF1DX6ZiG5Dz8cUM,dinner
1570,Piano Dinner,Piano songs to soundtrack your dinner.,37i9dQZF1DWZVU32KsYGUK,dinner
1571,Classical Cooking,"The perfect classical side-dish to some light chopping, stirring and seasoning.",37i9dQZF1DXdLD1ufgw60J,dinner
1572,Feel Good Dinner,An uplifting yet tasteful dinner playlist with a guaranteed feel good vibe.,37i9dQZF1DXbm6HfkbMtFZ,dinner
1573,Trattoria Italiana,Beautiful mandolin music to accompany your Italian supper. Buon appetito.,37i9dQZF1DWSy1uHq5qF1L,dinner
1574,Cooking Jazz,Get in mood for dinner with some cooking jazz.,37i9dQZF1DXb1JVnfCng2p,dinner
1575,Candle Light Dinner,Music to set the mood for a romantic evening.,37i9dQZF1DX9ZcivJbmcIz,dinner
1576,Dinner Jazz,The gentle sound of some of the greatest voices and instrumentalists in jazz. Your jazz dinner soundtrack. ,37i9dQZF1DWWKeNBqaIy5U,dinner
1577,Café Cubano,Take yourself to Havana with some Cuban Salsa and Café favourites.,37i9dQZF1DWZLN2cXno63R,dinner
1578,Dalkom Mukbang (달콤먹방),Enjoy your happy eating time with Korean theme! (사랑스러운 음악들과 행복한 식사 시간을 가져보세요!) (Cover: Stray Kids(스트레이 키즈)),37i9dQZF1DWTdBIyTaKDBw,dinner
1579,Latin Dinner,You bring the ingredients. We bring the flavor. Enjoy la cena!,37i9dQZF1DX2zAr9vdmFlU,dinner
1580,Mexican Restaurant,Shout ¡Viva México! with these classics. ¡Ay caramba! ¡Arriba!,37i9dQZF1DWVtmGxs4S4N7,dinner
1581,Spanish Tapas Bar,Soak up the spirit of Spain with a taste of these traditional flamenco and folk tunes.,37i9dQZF1DX5Vpt0fhumU1,dinner
1582,Beer & Wings,Cold beer. Hot wings. Great rock. This is your game day soundtrack.,37i9dQZF1DXauOWFg72pbl,dinner
1583,Brunch Jazz,Set the perfect brunch mood with jazzy sounds.,37i9dQZF1DX9BVquKzFnCW,dinner
1584,Wine & Dine,"As you prepare and settle into your romantic dinner, let us provide the soundtrack with these RnB/Soul love songs.",37i9dQZF1DWTJNOeepZTGy,dinner
1585,The Cookout,Essential tunes for time with the family.,37i9dQZF1DXab8DipvnuNU,dinner
1586,The Perfect Italian Dinner,Enjoy the best Italian dinner of your life. Buon Appetito!,37i9dQZF1DWT1R6bXL4dyW,dinner
1587,Greek Taverna,Soak up the atmosphere of a Greek taverna on a warm summer’s evening.,37i9dQZF1DX3CjvCIWRfv0,dinner
1588,Soulful Dinner,Classic soul music for the perfect dinner.,37i9dQZF1DWZheHO7xislj,dinner
1589,Reggae BBQ,Hit the grill! Roll those hotdogs and smoke those meats. ,37i9dQZF1DX44AF5xq04Oh,dinner
1590,Folk Feast,"Soft, smoky undertones of singer-songwriter sounds give way to lingering notes of rich, earthy chamber folk. Cover: Glen Hansard.",37i9dQZF1DXdaMkR2m2cl5,dinner
1591,Jukebox Joint,"From new retro to classic country blues, honky tonk, rockabilly, and more...",37i9dQZF1DXbvE0SE0Cczh,dinner
1592,Mellow Dinner,Have a nice relaxed dinner with some chill indie music.,37i9dQZF1DX4kJGZhtnOIh,dinner
1593,Roots Rising,Explore the ever-evolving roots & folk scene. Cover: Anaïs Mitchell,37i9dQZF1DWYV7OOaGhoH0,roots
1594,Infinite Acoustic,"<a href=""https://open.spotify.com/artist/1f3ubTd6eyxuy30ddDJQQa?si=shPe6K9qQaCABPthGiVsuQ"">Aoife O'Donovan</a> takes over this playlist full of acoustic and roots music gems in celebration of her new album, <a href=https://open.spotify.com/album/69fyrHncvxDoWtZDuqKAKC?si=3fbeef5aa7ee4b20"">Age Of Apathy</a>. ",37i9dQZF1DX6z20IXmBjWI,roots
1595,Fresh Folk,"Hear what's new in folk, roots & singer-songwriter. Cover: The Weather Station",37i9dQZF1DXaUDcU6KDCj4,roots
1596,Folk Pop,The best of folk-infused pop and singer-songwriter. Cover: Trousdale,37i9dQZF1DWXJyjYpHunCf,roots
1597,Roots Revival,A blend of the best from years past—from indie folk and pop grass to roots rock and Americana. Cover: Fleet Foxes,37i9dQZF1DX9crXQ0wuuXE,roots
1598,Classic Acoustic,Kick back with a collection of iconic and new acoustic tracks with that classic feel. Cover: George Harrison,37i9dQZF1DX504r1DvyvxG,roots
1599,Chill Folk,Channel some chilled-out back yard vibes.,37i9dQZF1DWVl5gPCRkquk,roots
1600,Happy Folk,Brighten your day with a folksy mix of mood boosters!,37i9dQZF1DWSkMjlBZAZ07,roots
1601,Essential Folk,"A collection of classics from the height of the folk revival to the rise of the folk rock era. Cover: <a href=""spotify:artist:74ASZWbe4lXaubB36ztrGX"">Bob Dylan</a>",37i9dQZF1DWVmps5U8gHNv,roots
1602,Ultimate Covers,Kick back with a mix of covers.,37i9dQZF1DXe5Q8muTQked,roots
1603,Winter Acoustic,acoustic songs for the season.,37i9dQZF1DWUNIrSzKgQbP,roots
1604,Modern Eclectic,"New styles, deep sounds. Cover: Aldous Harding",37i9dQZF1DX28npkgy2RE4,roots
1605,Front Porch,"Sit back, stay awhile, and savor the soft, sweet sounds of this collection. ",37i9dQZF1DXa2PsvJSPnPf,roots
1606,The Wilds,Revel in some key gems and explore the sprawling musical landscape.,37i9dQZF1DWUDoJcM4v6Tm,roots
1607,wanderlust,"Songs for when you decide societal constructs just aren’t the vibe anymore. 
",37i9dQZF1DWWpO97CaFM3p,roots
1608,Infinite Indie Folk,Repeat-free hours of new and beloved indie folk. Cover: Hand Habits,37i9dQZF1DX2taNm7KfjOX,roots
1609,the new retro,"Make it new. Fresh takes on vintage soul, folk, blues, and roots rock. Cover: Pokey LaFarge",37i9dQZF1DWV5vqkTng2MA,roots
1610,Folk Rock Favorites,A mix of electric roots rock and folk-infused alternative. Cover: Nathaniel Rateliff & the Night Sweats,37i9dQZF1DXat5j4Lk8UEj,roots
1611,Blues Roots,"You've come to the crossroads of soul, folk, and the blues. Cover: Cedric Burnside",37i9dQZF1DXcFk5r8uS3l2,roots
1612,Indigo,A new shade of Country. Cover: Corb Lund,37i9dQZF1DWUgBy0IJPlHq,roots
1613,Vintage Vibes,Old makes new. Cover: Charley Crockett,37i9dQZF1DX6dvuioZhoLo,roots
1614,The Pulse of Americana,Keep your finger on the pulse of Americana. Cover: Brent Cobb,37i9dQZF1DX3Fzl4v4w9Zp,roots
1615,50 Irish Folk Songs,Remembering Paddy Moloney (1938-2021),37i9dQZF1DX7Y2xcY13mN1,roots
1616,Bluegrass Covers,"A mix of folk and bluegrass covers of pop, rock, hip-hop, folk, and indie songs. Cover: Molly Tuttle",37i9dQZF1DX56crgoe4TG3,roots
1617,Southern Gothic,"Deep, dark, dramatic. Roots rock, folk, and Americana—with a gothic soul.",37i9dQZF1DX58NJL8iVBGW,roots
1618,Stomp & Holler,"Driving rhythms, intricate instrumentation, and full harmonies. Cover: Mumford & Sons",37i9dQZF1DX8gLrc0tlHvS,roots
1619,Irish Folk - Ballads,Songs from the old country: the essential traditional Irish ballads.,37i9dQZF1DX2ULa1Ss8vbo,roots
1620,Acoustic Melodies Tokyo,アコースティック・メロディーズ。ゆったりとしたアコースティックサウンドと共に、爽やかな1日を迎えませんか？,37i9dQZF1DWXYO300IYLDB,roots
1621,Swagger,Bold tracks packing some serious swagger...,37i9dQZF1DWSlw12ofHcMM,roots
1622,Wild + Free,Because the best things in life are wild and free...,37i9dQZF1DX5Q5wA1hY6bS,roots
1623,Chill + Atmospheric,Float away on heady orchestrations and haunting harmonies...,37i9dQZF1DX79Y9Kr2M2tM,roots
1624,Your Favorite Coffeehouse,"Curl up in your favorite spot with some sweet, mellow tunes...",37i9dQZF1DX6ziVCJnEm59,roots
1625,Relax & Unwind,Let your worries and cares slip away...,37i9dQZF1DWU0ScTcjJBdj,roots
1626,Morning Acoustic,Rise & shine with the perfect blend of folk and acoustic.,37i9dQZF1DXdd3gw5QVjt9,roots
1627,Afternoon Acoustic,Unwind and let the afternoon unfold.,37i9dQZF1DX4E3UdUs7fUx,roots
1628,Evening Acoustic,Keep your night easy and light with this acoustic mix.,37i9dQZF1DXcWBRiUaG3o5,roots
1629,Run Wild,"Uplifting and uptempo indie folk and roots rock, guaranteed to open your stride.",37i9dQZF1DX35oM5SPECmN,roots
1630,Acoustic Love,"Songs to soundtrack your love story, from butterflies and first kisses to bittersweet memories and everything in between.",37i9dQZF1DWSlwBojgQEcN,roots
1631,Indie Folk for Focus,"Zone in (or out) with ethereal, meditative instrumental indie folk and acoustic tracks.",37i9dQZF1DWU6Vfrf87eTG,roots
1632,Sexy As Folk,sensual roots & indie folk.,37i9dQZF1DX1BGjF5N5O7F,roots
1633,Lush + Ethereal,Elevate the moment and unwind with the lush sounds of these ethereal tracks.,37i9dQZF1DWZ0OzPeadl0h,roots
1634,Rainy Day,"Wrap yourself up and revel in a gray day with these dusky, dreamy tracks.",37i9dQZF1DXbvABJXBIyiY,roots
1635,Dark & Stormy,"Beautifully dark, dramatic tracks.",37i9dQZF1DX2pSTOxoPbx9,roots
1636,Scenic Route,hop in and take the long way.,37i9dQZF1DX1adpUbAHocs,roots
1637,Femme Fatale,"A collection of powerful voices and dark, alluring siren songs. Cover: Ashley Monroe",37i9dQZF1DX0IyMQV27EGn,roots
1638,Boozy Brunch,"Gather your friends for the cherished ritual that is brunch. If not for the pomo irony, then for the endless hibiscus lavender mimosas.",37i9dQZF1DX9pryhDLql25,roots
1639,Jukebox Joint,"From new retro to classic country blues, honky tonk, rockabilly, and more...",37i9dQZF1DXbvE0SE0Cczh,roots
1640,Folk Feast,"Soft, smoky undertones of singer-songwriter sounds give way to lingering notes of rich, earthy chamber folk. Cover: Glen Hansard.",37i9dQZF1DXdaMkR2m2cl5,roots
1641,Acoustic Covers,A fun mix of acoustic covers.,37i9dQZF1DWXmlLSKkfdAk,roots
1642,Folksy Covers,Folksy takes on your favorite tracks. Cover: Madison Cunningham,37i9dQZF1DXcDxnC0UqHJa,roots
1643,This Is STUDIO GHIBLI -スタジオジブリ-,"スタジオジブリ作品の軌跡がここに。All of the essentials from Hayao Miyazaki's ""Studio Ghibli"" films, right here.",37i9dQZF1DX7GTqMQDhOum,kids_family
1644,ドラえもん -Doraemon The Movie-,最新作公開記念！映画ドラえもんを彩ってきた歴代主題歌、挿入歌を集めた公式プレイリスト。Enjoy music from Doraemon The Movie! ©藤子プロ・小学館・テレビ朝日・シンエイ・ADK 2020,37i9dQZF1DWUVNUz8WZk9Y,kids_family
1645,Disney Hits,"All of your favorite Disney hits, including songs from Encanto. Stream Disney's Encanto on Disney+.",37i9dQZF1DX8C9xQcOrE6T,kids_family
1646,ディズニー・リラクシング・オルゴール,ディズニーの名曲をオルゴール・サウンドで。,37i9dQZF1DWUcClkEWm327,kids_family
1647,しまじろう,歌って踊れるしまじろうの人気曲を楽しもう！,37i9dQZF1DX7ZtBK7ECEP1,kids_family
1648,Disney Favorites,"All your favorite <a href=""spotify:user:128899670"">Disney</a> classics, new and old. Cover: <a href=""spotify:album:6WjuMbjLJHdI0EwjJR9ChA"">Forky and Woody</a>",37i9dQZF1DWVs8I62NcHks,kids_family
1649,アナと雪の女王,「アナと雪の女王」から珠玉の名曲を選出したプレイリスト。今までの名曲とともに、「アナと雪の女王」の世界を堪能しよう。,37i9dQZF1DWWyLFwwO8QB1,kids_family
1650,Baby Sleep,優しいオルゴールの音色で、赤ちゃんは深い眠りに。,37i9dQZF1DX0C7garUJEEP,kids_family
1651,Baby Sleep,Soothing instrumental music for sleepy babies.,37i9dQZF1DX0DxcHtn4Hwo,kids_family
1652,BORUTO-ボルト- NARUTO NEXT GENERATIONS,"Enjoy music from ""BORUTO""! / 音楽で辿る「BORUTO-ボルト- NARUTO NEXT GENERATIONS」の世界。 ©岸本斉史 スコット／集英社・テレビ東京・ぴえろ",37i9dQZF1DX2MJV2gcuJO7,kids_family
1653,Sweet Lullabies,Soft instrumental lullabies for the little ones.,37i9dQZF1DX8skPjZYk8mL,kids_family
1654,Lullaby Baby,Lull your little ones with piano music.,37i9dQZF1DXbADqT0j1Cxt,kids_family
1655,Music Box Lullabies,Peaceful music box tunes for sleepy babies.,37i9dQZF1DX1Ew8a92fTdm,kids_family
1656,ディズニー・クリスマス,ハッピー・クリスマス！お家でもどこでも楽しめるディズニーの心温まるクリスマスソングをSpotifyとのコラボでお届け！素敵なクリスマスのお供に！,37i9dQZF1DXbtEFVlK9x4j,kids_family
1657,Harp Lullabies,Soft and calm renditions of songs for harp.,37i9dQZF1DX2y5WZJJL4SF,kids_family
1658,Baby Sleep Aid: White Noise,White noise to help babies fall asleep.,37i9dQZF1DXby8tlLbzqaH,kids_family
1659,Lullabells,Glockenspiel lullabies for your baby to fall asleep.,37i9dQZF1DX9QSrZ8cQbyd,kids_family
1660,"Sleep, Baby Sleep",Soft music for sleepy babies.,37i9dQZF1DXdJ5OFSzWeCS,kids_family
1661,Pop 4 Kids,Enjoy some kid-friendly pop tunes.,37i9dQZF1DWZhxU4AiByxO,kids_family
1662,Kids Workout,"Run, dance, jump, and play with this kid-approved workout playlist!",37i9dQZF1DWWdHnKrQaItY,kids_family
1663,Calm Kids,Wind down in moments of stress with these chilled songs for the whole family.,37i9dQZF1DXcr2UzLGERUU,kids_family
1664,Family Dance Party,Move it and groove it to these great tunes!,37i9dQZF1DX4cCqTKPWY5o,kids_family
1665,It's Party Time,Watch the kids go wild for these party tunes!,37i9dQZF1DX8scDqTzxoFw,kids_family
1666,Your Daily Routine,"Songs to help your kids establish a productive daily routine, from waking up and brushing their teeth to potty training, cleaning up, taking a bath, and getting to sleep at night!",37i9dQZF1DWWVwtV5Pv39d,kids_family
1667,ディズニー・ヒッツ・ジャパン,日本でもおなじみの映画からの大ヒット曲から隠れた名曲まで、ディズニーミュージックの豊富なカタログからセレクトした公式プレイリスト！,37i9dQZF1DX1lolQkPIs5s,kids_family
1668,プリキュア,"Music From ""Pretty Cure"" series! 音楽で辿る「プリキュア」シリーズの世界!",37i9dQZF1DX6yabeKM0YaX,kids_family
1669,みんな集まれ！アンパンマン -Anpanman-,"Enjoy music from legendary ""Anpanman"" series! /「それいけ!アンパンマン」から数々の名曲を1つのプレイリストに。
(C)やなせたかし／フレーベル館・TMS・NTV",37i9dQZF1DX73ib6GpVI5Z,kids_family
1670,クレヨンしんちゃん-Crayon Shinchan-,"Theme songs from TV/ movie series of ""Crayon Shinchan""! クレヨンしんちゃんのテレビアニメ主題歌、映画シリーズ歴代主題歌などを辿る公式プレイリスト！©臼井儀人／双葉社・シンエイ・テレビ朝日・ＡＤＫ 2021",37i9dQZF1DXcZVKo4DZT9G,kids_family
1671,Family Folk,A down to earth collection of new and classic folk tunes for kids.,37i9dQZF1DX3uZHsihe90o,kids_family
1672,Sing Along,Get your kids singing along with this fun playlist! They're sure to know these kid-friendly classics.,37i9dQZF1DWWu0xeeDiEZc,kids_family
1673,Animal Stories,This story collection is sure to please even the biggest animal lover!,37i9dQZF1DXb9DmOVVVkdh,kids_family
1674,Everyday Inspiration,Everyday. Every time.  These are the songs you can count on. Always.,37i9dQZF1DXbQ1kpdsa9FU,inspirational
1675,Best of Live Worship,Experience the best of live worship here. Cover: Chandler Moore,37i9dQZF1DXdrxKdrXE2Vk,inspirational
1676,Going Together,Songs of deep relationships to inspire your journey with each other.,37i9dQZF1DWYhr4P5Boce5,inspirational
1677,Songs of Glory,"Majestic and bold, these new and known worship songs are great for every day.  Cover artist: <a href=""https://open.spotify.com/artist/0Onvkz1Nbs4wHXXUwOIGk8/"">Jesus Culture</a>",37i9dQZF1DWVlWpJblBvap,inspirational
1678,Good People Good Music,Great songs from great people.  Enjoy music from artists you can believe in!,37i9dQZF1DWZy0j22jjWNA,inspirational
1679,Spread the Gospel,Experience the powerful messages and sounds of these gospel tunes.,37i9dQZF1DX7OIddoQVdRt,inspirational
1680,Easter Worship,"Victory over death has been won today, forever!",37i9dQZF1DX4kqCz1xEn1w,inspirational
1681,New Music Friday Christian,"The best new tracks of all genres of Christian, Gospel, Worship & Inspirational music.  Cover:  James Paek",37i9dQZF1DWVtgG63SDdt8,inspirational
1682,Hits UP,The best of today's pop worship music.  Turn the beat up! Cover: Switch,37i9dQZF1DX0gF89fU9TTk,inspirational
1683,Most Favored,The top Christian songs worldwide!  Cover: Lauren Daigle,37i9dQZF1DXdgckExLlG1g,inspirational
1684,epicPRAISE,Breathe in deep with arms wide open in worship. This is going to be epic!,37i9dQZF1DWZoR0U5SzE1r,inspirational
1685,"Love Coffee, Love Jesus","Sometimes upbeat, sometimes chill, these songs will encourage you and warm your heart and soul.",37i9dQZF1DWXKWi9FunemC,inspirational
1686,Cornerstones,Leave no rock undiscovered and explore the essential foundations of Christian rock.,37i9dQZF1DWZCJsgK4Sw8Y,inspirational
1687,Sundays Best,Get your Sunday sound right with this collection of current Gospel essentials.,37i9dQZF1DX5iwIl2oN1P1,inspirational
1688,Most Favoured,The best in recent hits from your favorite  Contemporary Christian artists all in one list.  Sit back and let it play!  Cover: Matt Maher,37i9dQZF1DX8Dcuy1LwIn0,inspirational
1689,Ultimate Christian Alternative,The ever-evolving sound of of Alt! Cover: Switchfoot,37i9dQZF1DX3XfcfEnrDRE,inspirational
1690,Top Christian Rock,Crank up the recent hits of Christian rock.  Cover artist: Skillet,37i9dQZF1DX0N57moxx9BL,inspirational
1691,Home for Christmas with Phil Wickham,Enjoy Christmas songs that are staples at the home of your favorite artists.  Cover: Phil Wickham,37i9dQZF1DX6vY2LqhGLU1,inspirational
